title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
6755,To Drown In You,THRILLER,"Jaengnwo,Sung sil",SATURDAY,12,49614,9.43,444399,44775,ONGOING,False,"Hyeseong, a boy living on a remote island, and Yunhae, a mysterious mermaid, become each other’s only friend. But soon after they meet, they’re separated after Hyeseong moves away. 

Six years later, Yunhae develops a mysterious power and finds Hyeseong again. Unfortunately, too much has changed, and Hyeseong can no longer dedicate all his time to her as he did in their childhood. He tells her they are too different, but Yunhae’s attachment to Hyeseong slowly transforms into an obsession...	"
6754,The Genius Murim Fitness Trainer,FANTASY,"MIDNIGHT STUDIO,Koul,cru cru",FRIDAY,15,66214,9.37,1032258,110698,ONGOING,False,"Ganghyeok is ruined. His gym business is failing and there's no way he can pay off his debts. But one night, while reading his favorite author's latest webnovel, he gets sucked into a world of martial arts fantasy and wakes up as a child monk in the Shaolin temple. There, he must apply his knowledge of modern fitness to survive their strict training, juggle the friends and enemies he makes along the way, and find a way to get back home.				"
6753,In Between,ROMANCE,HBCUL8ER,SUNDAY,14,287840,7.17,3789472,296017,ONGOING,False,"Eunseo Lee and Sihwa Kang have been friends all their lives. One day, Eunseo shatters their comfortable relationship by asking Sihwa out, and Sihwa moves away soon afterward. Eunseo tries her best to forget him until they meet in a college class six years later. He seems to know about her unrequited love for him, and to make matters worse, he moves in with her family after running away from his hostile home environment. Can Eunseo cope with his sudden reappearance in her life? And is it possible that Sihwa loves her back?"
6752,Behind Her Highness’s Smile,DRAMA,"Studio wooridle,Amid",WEDNESDAY,17,264614,9.19,4564277,399672,ONGOING,False,"When the king offers Aerik Cladinae his own sister's hand in marriage for his meritorious deeds in battle, he didn't expect to get saddled with a limping, drooling woman like Miesa Esquillre. Driven insane by her brother's physical and psychological torture, Miesa rolls around on the ground, spills food all over herself, and screams unintelligebly as a way of communicating. But sometimes, Aerik catches a flash of shrewd understanding behind those vacant eyes. Is Miesa truly as mad as everyone thinks... or is she hiding something?"
6751,Trapped in a Soap Opera,DRAMA,"Ganno,Apricot.K",WEDNESDAY,18,585042,9.64,6471000,598042,ONGOING,False,"After a life of hardship as an orphan, Jia Han finally achieves the dream of homeownership... only to have her moment of jubilation cruelly cut short. While indulging in her guilty pleasure--a riveting soap opera--she experiences a sudden, piercing chest pain and meets an untimely demise. But when she wakes up, she finds herself not in the afterlife, but within the very drama she was watching and as none other than its villainess! In a realm where a glance sparks a scandal and a step triggers a landmine of emotions, what fate lies ahead for Jia?
"
6748,You Can’t Kill Me: The Secret Bride of the Black Wolf,ROMANCE,"HAEMIN,Kingkang,Yim Hye",MONDAY,15,282541,9.46,3238344,236458,ONGOING,False,"Yeonwu Chae, a talented yet lonely composer from Korea, finds herself and her family trapped in the underworld after a car crash. In her first life, she marries Hyojo, who ultimately kills her. In her second life, she takes revenge by taking her own life in front of him. But despite her desperate wish for an end, she’s given another chance at life. However, this time, instead of encountering Hyojo, she is discovered by Hwita, a mysterious man with a black wolf as his guardian spirit. Can Yeonwu break the cycle and find true safety in this treacherous underworld?"
6747,My Stepdaughter is a Bunny,FANTASY,"Karin Park,Sisse",MONDAY,18,111359,8.68,1802841,191601,ONGOING,False,"Gloria wakes to find that she has become the infamous evil stepmother of a cute little werebunny?! She has mysteriously entered a fantastical world of knights and werebeasts, but not as its main character. Now, she must prove that she is not the terrible person everyone thinks she is. It won’t be easy, but she has help. The World Tree’s butterfly guardians will aid her in winning the trust of her new husband and stepdaughter."
6746,The Last Passage,HORROR,"RD,KIRO",SUNDAY,15,62239,9.44,655050,78531,ONGOING,False,"Hell? Far from it. After all, isn't this what you wanted?
After choosing to end his own life, Huiseo Yun awakens adrift on a wooden raft in a bleak, desolate ocean. Attacked by a monstrous creature that defies reality, he questions if it's a dream... but his instincts scream otherwise. Just when all seems lost, he is rescued by a mysterious woman who resembles a grim reaper. As he catches his breath, Huiseo asks: am I in hell?"
6745,Our Night Shift,ROMANCE,"Circlecircle,Showbi,liveby",SUNDAY,17,412852,8.66,2856866,150713,ONGOING,False,"“Miss Shin, please work your night shift at my house from now on.”
The workaholic vice president Jehu asks his secretary Yuna Shin four days after their company bans the night shift. Just like that, the two of them begin working together at night, but it doesn’t take long before their attention turns toward each other instead of work."
6744,Guardian Girl,ROMANCE,MJ Kim,THURSDAY,16,35017,9.44,545385,57452,ONGOING,False,"An immortal highschool student, Soyeong is secretly crushing on human golden retriever Huijae. 
Mysteriously, he keeps coming into near-death danger and Soyeong repeatedly sacrifices herself to protect him. 
Something begins to grow between the two, and someone doesn't like that. What will happen to their lives and fate?!"
6743,Skool of Street,SPORTS,Slanket,MONDAY,15,93783,9.63,1144715,128803,ONGOING,False,"DJ, drop the beat! When 18-year-old K-pop stan Suhyeon gets his heart broken, he turns to his actual true love, girl group sensation MainTainA–especially his bias, the group’s main dancer, Hailey. Leaving his bittersweet first relationship behind to transfer to Seoul, Suhyeon finds not only a spitting image of his bias in the school dance club member Hye-eun, who is supposedly Hailey’s younger sister, but also a new love in the most unexpected of places: the art of street dance! While helping Hye-eun overcome her stage fright, Suhyeon finds there may be more to life than love!"
6742,Reincarnated Murim Lord,HISTORICAL,"JP,boo-kyoum,pttValley,Y.H.JANG",TUESDAY,12,44064,9.73,562182,52732,ONGOING,False,"Regret is the bane of old men. When aging Alliance Lord Hajin Cheon of the Grand Martial Alliance reflects on his immense legacy, he finds that he recalls little of his deeds or even the lives of his closest advisors. Stricken by a mysterious ailment, Hajin suddenly passes away only to wake up in the body of Ridan Byeok, heir to the Byeok Clan of swordsmen. The only problem is, Ridan is a well-known wastrel, the polar opposite of the virtuous and stern Hajin. Righting the wrongs of his predecessor, Hajin begins to uncover the truth behind his death…"
6741,When the Mad Emperor Holds Me,ROMANCE,"Flowermeat,Rata,Yim Hye",FRIDAY,17,157082,7.59,2626038,198020,ONGOING,False,"Princess Celeste has endured a life of torment under her half-brother Raf's oppressive rule. Just as she loses all hope, an unexpected opportunity for marriage appears. Batizo, the fierce emperor of the Kelenev Empire, and his enigmatic aide, Terkan, enter her life, offering a chance to escape. As Celeste finds herself caught between Batizo's wild intensity and Terkan's dark allure, a complex web of romance, jealousy, and power begins to unfold. Will Celeste navigate her way to freedom and love, or will she be ensnared by the dangerous passions that surround her?
"
6740,BOSS RETURN,ACTION,Seijun Yang,THURSDAY,8,16537,9.24,126794,10246,ONGOING,False,"The boss has returned?!
Ganghun Baek, the boss of a national criminal organization, suddenly wakes up in his old high school classroom after being stabbed by his trusted subordinate.
Will he be able to avoid a life of violence this time and prevent his wife's death?"
6739,The Holy Emperor’s Grandson is a Necromancer,FANTASY,"Kimoong,Shadow Man,Kimdanwon",WEDNESDAY,14,85555,8.27,976954,88256,ONGOING,False,"After a near-death experience, something has changed about the Holy Emperor’s troublemaker of a grandson. To be precise, his body was taken over by a Korean man who died while playing a VR video game! But when his necromancer character is mixed with a Holy Prince’s blood, things start getting funky. The zombies he makes are incredibly nice, his curses start healing people, and the girl he saved from being turned into a zombie suddenly gains super strength. Now he has to play the hero, but he’d really rather just go for a nap."
6738,The Returner’s Road to Retirement,FANTASY,"SEOHUI,INSA,Ganjjajang",SATURDAY,14,47606,9.11,651794,58268,ONGOING,False,"After two decades of battling extradimensional monsters and protecting the world, Dae-in Lim is finally ready to retire and enjoy a peaceful life. However, the morning after his retirement party, he wakes up to find himself back in time… before he even gained his powers. Armed with knowledge of the future, Dae-in is determined to secure his fortune and retire again, but this time within three years."
6724,Overtime Elite,SPORTS,"Brandon Chen,Laurel Pursuit,Inuupen,Overtime",FRIDAY,9,30629,8.98,240285,18650,ONGOING,False,"Omari’s dream was always to become a professional basketball player. But that dream was quickly crushed by reality. There’s school, money, his strict aunt, and the future, of which he wasn’t sure of until a mysterious scout discovers his talent with a ball and offers him a ticket to Overtime Elite Academy, a high-tech program designed to craft the world's greatest basketball player. Does Omari have what it takes to survive against the most competitive basketball talent? Or will his dream slip away again?"
